TEAM,G,W,P_V,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,YEAR,CONF_A10,CONF_ACC,CONF_AE,CONF_ASun,CONF_Amer,CONF_B10,CONF_B12,CONF_BE,CONF_BSky,CONF_BSth,CONF_BW,CONF_CAA,CONF_CUSA,CONF_GWC,CONF_Horz,CONF_Ind,CONF_Ivy,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_P12,CONF_Pat,CONF_SB,CONF_SC,CONF_SEC,CONF_SWAC,CONF_Slnd,CONF_Sum,CONF_WAC,CONF_WCC,CONF_ind
9,31,9,0.2903225806451613,100.8,110.6,0.2554,47.2,51.2,21.0,15.9,33.0,32.3,39.1,39.8,43.1,48.8,35.6,38.6,71.3,-15.2,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,29,9,0.3103448275862069,99.1,107.4,0.2826,45.8,47.1,18.0,14.9,28.0,31.2,40.1,38.0,45.1,43.5,31.5,35.6,73.3,-13.9,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,29,12,0.41379310344827586,103.9,108.0,0.3913,47.5,51.8,16.2,20.0,29.7,34.5,37.7,44.5,45.6,52.5,33.3,33.8,69.5,-11.4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,28,14,0.5,99.7,99.8,0.4947,48.5,47.9,18.0,21.2,24.5,31.0,37.5,41.3,47.1,47.0,34.8,32.8,65.4,-8.6,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,32,17,0.53125,108.9,105.2,0.6003,48.8,49.9,17.5,16.5,37.7,26.4,42.2,35.5,49.9,47.0,31.1,37.8,71.3,-7.5,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
151,32,18,0.5625,106.9,102.2,0.6266,50.6,47.5,18.2,17.0,31.5,31.6,32.2,33.0,50.0,46.6,34.5,32.7,66.6,-6.3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
265,31,12,0.3870967741935484,95.1,103.1,0.2814,46.1,48.4,20.6,18.0,30.5,32.5,38.3,38.7,45.1,48.4,31.9,32.2,70.6,-12.6,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
296,29,13,0.4482758620689655,98.5,102.9,0.3769,46.6,49.6,17.8,20.8,29.8,30.6,37.7,35.6,46.0,47.9,32.1,35.1,64.2,-11.1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301,29,8,0.27586206896551724,97.8,106.6,0.2705,45.7,51.1,16.7,17.8,29.4,31.5,37.2,35.8,44.8,49.5,31.5,36.0,69.4,-15.3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
320,34,23,0.6764705882352942,106.1,98.7,0.6962,49.2,47.0,18.7,20.1,36.3,26.2,34.4,43.3,49.5,44.4,32.5,33.7,73.2,-3.9,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,28,9,0.32142857142857145,99.3,107.5,0.2859,47.4,52.8,19.4,16.9,28.9,27.2,37.1,44.8,46.3,50.5,32.7,39.0,71.7,-14.8,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,31,20,0.6451612903225806,104.9,102.4,0.5673,51.9,49.2,18.6,18.8,31.0,27.5,41.5,41.8,49.7,49.8,37.7,32.0,68.7,-5.7,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,37,20,0.5405405405405406,100.4,104.9,0.3749,48.5,50.3,18.1,16.6,30.5,26.9,29.2,32.6,48.0,49.7,32.7,33.9,69.9,-10.3,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,31,18,0.5806451612903226,104.4,106.5,0.4424,51.5,51.3,17.0,18.7,25.2,33.0,39.9,34.7,49.2,51.4,36.3,34.1,69.7,-8.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,31,20,0.6451612903225806,103.0,99.8,0.5883,53.0,49.0,20.0,19.8,29.9,29.1,33.9,40.0,53.3,49.4,35.0,32.4,69.6,-5.9,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,30,15,0.5,97.1,104.0,0.3128,49.1,51.8,19.5,19.9,28.4,27.6,32.3,40.3,48.2,50.2,33.8,36.2,64.7,-12.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,31,21,0.6774193548387096,109.8,108.9,0.5225,51.5,54.4,17.9,20.1,36.3,27.8,42.2,37.3,51.5,53.8,34.2,37.1,73.6,-6.4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
151,31,9,0.2903225806451613,97.9,105.7,0.2934,47.7,50.5,19.4,16.5,29.5,29.4,26.0,34.0,47.0,49.0,32.5,35.5,66.4,-17.9,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
265,30,14,0.4666666666666667,98.0,105.3,0.3057,48.4,52.2,18.4,22.4,27.2,31.7,38.3,40.4,49.0,51.0,31.7,36.2,71.0,-12.9,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
296,34,22,0.6470588235294118,101.3,100.2,0.5312,50.5,47.7,18.2,19.9,28.2,29.6,36.8,36.1,50.1,47.4,34.1,32.1,63.5,-8.3,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
320,34,27,0.7941176470588235,108.9,100.4,0.7191,52.5,48.9,18.7,20.1,32.6,29.8,34.6,36.6,54.7,49.4,33.0,32.2,71.8,-1.1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,31,15,0.4838709677419355,102.5,106.3,0.3985,49.9,51.3,18.9,17.2,29.5,25.6,36.8,36.6,49.9,48.7,33.3,37.9,71.2,-12.4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,30,11,0.36666666666666664,104.1,113.7,0.2646,49.4,56.0,18.6,18.8,30.2,31.3,33.1,35.3,49.2,55.3,33.2,38.2,70.8,-15.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,29,14,0.4827586206896552,101.0,105.2,0.3849,49.0,49.6,22.0,18.0,34.2,28.4,38.8,40.2,48.4,47.4,33.3,34.9,68.9,-13.1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,31,21,0.6774193548387096,104.8,104.0,0.5225,49.2,49.7,16.1,20.3,30.3,31.9,38.2,35.2,48.4,50.4,33.6,32.4,69.9,-6.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,30,7,0.23333333333333334,93.4,105.0,0.2063,47.4,50.8,21.7,19.9,28.3,31.2,32.1,40.5,47.3,49.4,31.8,35.1,66.2,-18.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,32,27,0.84375,112.2,100.6,0.7774,52.7,49.1,18.3,19.6,35.9,27.9,38.0,36.1,52.4,48.5,35.4,33.6,71.6,-0.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
151,29,16,0.5517241379310345,100.1,104.6,0.375,49.9,51.4,17.8,18.6,25.2,28.7,24.3,30.7,47.0,50.2,35.6,35.3,67.1,-9.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
265,30,14,0.4666666666666667,96.8,101.2,0.3748,48.4,47.3,20.9,18.4,25.7,29.6,37.7,38.0,48.3,47.9,32.3,30.9,71.4,-12.4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
296,31,15,0.4838709677419355,99.7,104.2,0.3765,48.8,51.7,20.9,19.4,31.9,27.7,36.3,30.0,48.4,53.1,33.1,33.0,64.0,-12.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301,31,16,0.5161290322580645,104.7,105.9,0.4676,51.4,50.2,18.0,16.6,26.9,28.9,33.6,31.6,52.1,49.7,33.7,34.0,69.4,-10.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
320,33,21,0.6363636363636364,104.7,101.5,0.5886,52.5,49.2,20.1,19.3,30.8,27.7,34.8,34.7,51.0,47.9,36.5,33.9,73.9,-6.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,29,11,0.3793103448275862,105.5,108.0,0.4322,51.4,53.8,17.8,17.4,25.9,29.8,37.0,34.1,51.3,52.8,34.4,37.3,72.8,-13.9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,30,13,0.43333333333333335,102.4,108.8,0.3315,47.2,51.6,19.4,17.1,33.7,29.8,37.9,43.7,46.5,50.2,32.3,36.0,69.6,-12.6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,32,17,0.53125,106.4,104.2,0.5592,51.8,51.0,19.6,18.0,32.7,28.6,39.4,42.3,49.4,53.1,37.0,32.3,70.9,-9.9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,31,21,0.6774193548387096,107.3,100.3,0.6826,54.3,51.4,18.6,20.0,27.4,28.7,35.0,31.3,56.8,51.7,32.4,34.0,74.8,-4.9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,29,10,0.3448275862068966,98.2,104.2,0.336,54.4,52.3,22.6,19.4,24.3,27.2,42.5,40.3,54.9,51.7,35.6,35.3,71.9,-14.9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,30,19,0.6333333333333333,106.3,106.5,0.4945,50.9,53.2,17.4,20.0,29.1,31.9,35.1,36.9,50.5,52.3,34.2,36.6,73.4,-6.5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
151,34,19,0.5588235294117647,111.3,108.6,0.5706,54.0,52.9,16.2,17.4,26.9,29.0,35.8,28.4,49.6,52.7,39.7,35.4,67.6,-7.4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
265,32,17,0.53125,102.8,106.6,0.3963,52.9,52.1,19.5,19.7,25.5,31.9,35.1,36.6,51.1,51.3,37.0,35.6,67.7,-10.9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
296,32,24,0.75,101.0,98.5,0.5698,50.0,48.5,19.6,20.7,33.2,24.7,34.4,39.5,50.8,49.2,32.4,31.6,66.4,-3.3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301,28,12,0.42857142857142855,100.8,108.1,0.308,51.0,52.7,19.9,17.1,27.2,31.1,31.7,32.8,51.7,50.1,33.2,37.8,68.5,-11.8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
320,32,17,0.53125,100.5,98.9,0.5469,47.0,48.0,20.3,18.1,31.0,28.0,34.5,38.0,47.9,50.0,30.5,29.9,67.9,-7.5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,30,20,0.6666666666666666,102.4,103.3,0.4745,50.5,48.0,19.4,18.7,32.5,32.7,43.8,43.2,49.9,46.3,34.4,35.0,65.3,-4.9,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76,28,14,0.5,101.1,104.5,0.4069,49.8,51.3,18.7,21.4,29.6,33.0,39.8,42.3,45.5,49.5,36.7,35.8,67.9,-9.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,31,9,0.2903225806451613,97.6,109.5,0.2099,49.0,52.3,21.1,16.5,29.5,32.3,44.1,36.5,48.9,51.3,32.8,36.0,62.8,-16.2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,33,17,0.5151515151515151,103.3,102.5,0.5223,49.3,48.9,17.6,19.2,33.3,32.8,40.2,31.9,48.3,46.3,34.2,35.2,61.1,-9.5,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,31,12,0.3870967741935484,99.9,110.1,0.2456,49.8,53.3,19.2,21.1,30.1,34.1,37.9,45.4,49.2,51.0,34.0,38.9,66.8,-14.1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
298,27,8,0.2962962962962963,101.4,120.0,0.126,51.7,55.1,21.7,15.9,31.3,34.6,38.0,29.6,46.8,56.5,40.2,35.1,59.1,-14.7,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315,30,8,0.26666666666666666,98.8,106.2,0.3019,49.7,50.8,18.8,18.2,30.6,29.7,31.3,48.5,47.6,49.7,36.1,35.2,66.1,-17.2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
328,28,9,0.32142857142857145,96.8,106.9,0.2431,46.9,53.2,19.6,20.5,31.9,33.9,29.8,42.3,46.7,53.9,31.4,34.1,77.3,-14.1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
341,30,13,0.43333333333333335,100.5,104.7,0.3856,48.8,50.1,20.1,20.7,34.7,33.9,34.6,52.5,47.2,48.6,34.8,34.9,66.2,-11.2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76,34,22,0.6470588235294118,105.4,106.5,0.4713,53.0,50.5,18.1,17.8,28.3,30.6,34.9,39.8,50.4,50.1,38.3,34.1,70.2,-5.1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,33,17,0.5151515151515151,103.0,106.3,0.4094,51.5,50.8,20.5,19.2,32.1,28.8,43.3,38.0,54.2,49.9,31.9,35.0,65.9,-10.1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,32,16,0.5,104.3,107.3,0.4198,49.4,49.3,18.9,16.6,36.1,27.8,31.7,33.5,47.9,45.4,35.2,36.1,64.3,-10.5,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,31,11,0.3548387096774194,101.1,108.1,0.3177,50.1,51.4,19.6,20.9,29.4,32.5,44.7,42.9,51.0,48.9,31.9,37.0,68.9,-14.8,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
298,29,7,0.2413793103448276,100.9,117.3,0.1504,48.8,57.6,16.9,19.3,26.7,35.8,31.1,44.4,50.1,59.8,31.7,35.2,81.9,-17.8,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315,31,12,0.3870967741935484,101.4,106.3,0.368,51.3,51.9,17.7,17.4,27.1,27.5,28.0,38.5,49.1,49.0,36.3,37.4,68.3,-12.7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
328,27,6,0.2222222222222222,96.0,110.8,0.1606,47.1,53.0,18.5,18.7,26.3,34.0,27.0,41.4,45.7,51.2,32.5,37.4,69.3,-16.1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
341,31,13,0.41935483870967744,99.2,104.2,0.3609,48.8,51.0,20.0,20.8,30.4,32.7,38.2,45.0,48.3,49.6,33.0,35.6,70.0,-10.4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
349,30,13,0.43333333333333335,104.9,107.5,0.4303,51.7,54.0,18.0,17.6,26.2,25.9,38.4,41.5,45.8,54.3,40.9,35.5,66.2,-10.4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,29,19,0.6551724137931034,105.3,101.2,0.6113,51.9,50.7,19.8,21.4,31.2,32.7,40.3,37.2,53.3,49.7,33.1,35.3,67.1,-5.5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,33,23,0.696969696969697,106.2,100.9,0.6412,54.9,49.4,19.2,19.5,27.2,27.1,32.1,33.7,53.3,50.9,38.1,31.6,67.4,-4.8,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,30,15,0.5,108.5,106.4,0.5569,50.4,50.0,18.0,15.7,33.9,28.4,32.8,35.3,49.6,47.7,34.4,35.3,63.0,-9.9,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,34,20,0.5882352941176471,107.1,106.3,0.5232,53.0,49.8,19.0,17.2,29.4,31.2,41.5,31.8,50.2,49.8,38.9,33.3,69.8,-8.3,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
298,30,12,0.4,104.2,115.6,0.2331,49.3,57.9,17.2,19.7,28.0,35.4,32.8,40.9,47.8,57.7,33.9,38.9,81.7,-14.5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315,32,25,0.78125,106.5,103.9,0.5708,52.4,50.2,19.9,19.4,34.3,30.4,30.1,34.8,50.4,47.6,37.0,36.4,68.3,-2.6,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
328,28,6,0.21428571428571427,96.7,112.4,0.1515,48.1,56.7,18.9,17.9,26.6,32.3,29.5,39.7,48.2,54.2,32.0,40.7,70.1,-17.3,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
341,30,9,0.3,89.2,103.6,0.1532,43.1,52.9,23.2,19.1,31.5,29.0,27.7,46.6,41.9,52.1,30.4,36.0,68.5,-15.2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
349,30,16,0.5333333333333333,108.8,107.4,0.5377,52.7,53.4,17.5,18.0,28.1,28.2,31.9,38.3,49.4,54.6,38.4,34.2,68.0,-9.7,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,31,10,0.3225806451612903,98.3,111.5,0.19,50.1,55.3,20.6,19.2,26.6,27.8,34.6,27.9,48.6,55.8,34.8,36.2,66.7,-17.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76,32,25,0.78125,103.5,97.5,0.6652,53.8,47.1,19.7,20.6,30.7,27.7,33.1,33.4,54.8,46.4,34.7,32.0,68.9,-3.1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,31,23,0.7419354838709677,108.1,100.8,0.6911,54.9,50.1,16.5,20.6,27.0,28.6,28.2,29.9,56.8,51.4,35.3,32.0,69.7,-4.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,32,19,0.59375,111.1,110.5,0.5157,54.3,53.1,18.8,16.5,31.4,24.9,35.7,33.6,52.7,52.5,37.8,35.8,65.4,-8.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,30,10,0.3333333333333333,106.5,119.4,0.211,54.4,57.7,19.1,18.7,24.7,34.8,30.8,28.5,53.3,58.3,37.2,38.0,71.9,-15.3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
298,29,11,0.3793103448275862,100.8,114.7,0.1849,49.1,56.8,18.7,19.6,27.4,33.7,32.7,30.4,47.9,57.4,33.4,37.3,78.9,-14.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
328,28,9,0.32142857142857145,89.3,106.7,0.114,45.7,52.1,21.4,18.8,25.4,30.3,27.7,34.2,43.7,52.1,32.3,34.6,70.1,-15.8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
341,30,12,0.4,95.0,108.1,0.1838,46.8,54.4,21.7,21.0,29.0,32.7,31.8,36.1,45.3,54.3,33.0,36.3,70.8,-11.7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
349,31,21,0.6774193548387096,108.0,107.8,0.5047,55.2,53.3,18.2,18.7,25.0,27.1,28.5,34.0,50.9,52.4,40.2,36.4,67.1,-5.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,29,12,0.41379310344827586,101.0,107.5,0.3286,51.5,52.9,19.1,15.4,24.6,28.4,24.2,31.6,49.3,52.0,36.3,36.4,67.9,-12.6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76,32,24,0.75,107.9,102.0,0.6568,54.6,52.6,20.0,20.5,37.0,23.9,30.0,30.5,55.0,48.5,35.9,39.1,68.5,-1.5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,30,25,0.8333333333333334,107.7,96.6,0.7788,55.4,47.9,18.4,20.1,28.7,30.0,24.9,24.2,56.7,48.6,36.0,31.2,68.0,-0.4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,29,11,0.3793103448275862,101.9,105.3,0.4054,51.0,52.7,19.3,20.1,28.8,32.3,35.7,34.7,51.2,53.4,33.8,34.6,68.3,-12.2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,32,17,0.53125,105.5,103.2,0.5631,54.1,49.6,19.3,18.1,28.1,31.2,33.9,28.3,53.0,47.3,37.3,35.1,70.6,-8.8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
298,27,12,0.4444444444444444,106.0,114.0,0.3011,52.0,56.6,17.3,16.9,25.1,31.8,25.8,31.7,54.2,57.5,33.5,37.1,75.3,-10.9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315,34,29,0.8529411764705882,104.4,98.1,0.6724,51.2,51.0,17.1,22.2,31.4,29.7,30.6,32.2,51.4,50.1,33.8,35.0,69.0,1.9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
